first,system:index,CID,RASTERVALU,Type,Urban
-0.18745107304006073,0,0,0.1601,3,1
-0.5793905753190263,1,0,0.0769,9,0
-0.17071529296333654,2,0,0.1499,4,1
0.10035999999284614,3,0,0.2338,1,1
0.9144000789360538,4,0,0.1629,1,1
0.12763784659327174,5,0,0.1706,3,1
0.04735420929200297,6,0,0.1111,1,1
0.14335919450388346,7,0,0.1545,1,1
0.12702202996804757,8,0,0.1066,1,1
0.4363029968640465,9,0,0.1695,1,1
0.02211129012330067,10,0,0.1816,6,1
0.6178258944446173,11,0,0.1267,1,1
0.30780894641563317,12,0,0.1398,1,1
0.5291997510427848,13,0,0.2097,1,1
0.6081439530547312,14,0,0.1764,1,1
0.47261500512930654,15,0,0.1605,1,1
0.8237728381153524,16,0,0.1644,1,1
0.3351660070701048,17,0,0.1268,1,1
-0.07918522863018733,18,0,0.1405,4,1
0.4018963566628182,19,0,0.1425,1,1
0.8216336552525597,20,0,0.1879,1,1
0.48802161956095585,21,0,0.139,1,1
0.8213829082405105,22,0,0.0851,1,1
-0.03663102744096637,23,0,0.105,3,1
-0.04870472239411185,24,0,0.1342,6,1
0.5482906365467197,25,0,0.0849,1,1
0.589233420699947,26,0,0.1042,1,1
0.4460875527280412,27,0,0.1509,1,1
0.8421351768462578,28,0,0.1625,1,1
0.9235038771244113,29,0,0.1609,1,1
0.46979563899236737,30,0,0.1595,1,1
0.4484270958749333,31,0,0.1564,1,1
0.7182236298691287,32,0,0.1428,1,1
-0.5088226636504805,33,0,0.0968,2,1
-0.5471117362903279,34,0,0.0774,2,1
0.40422356811346877,35,0,0.1914,1,1
-0.49156747456314503,36,0,0.1507,2,1
-0.4974423550544007,37,0,0.0954,2,1
-0.4819966671307279,38,0,0.1289,2,1
-0.4991354781375728,39,0,0.0931,2,1
-0.020259216497679724,40,0,0.1176,3,1
-0.1079078170318695,41,0,0.1052,3,1
0.0962764577850759,42,0,0.1231,3,1
-0.06398616288576316,43,0,0.1256,3,1
-0.4039770740181001,44,0,0.102,2,1
-0.607475984358262,45,0,0.0756,3,1
0.07225042625856054,46,0,0.1473,3,1
0.2403381801001205,47,0,0.1039,3,1
-0.005656717654528203,48,0,0.1316,3,1
0.20611181621836072,49,0,0.1247,6,1
0.08563402066748314,50,0,0.1503,3,1
0.0011334810053441537,51,0,0.0757,6,1
-0.30751608280188586,52,0,0.1292,6,1
0.057983737598339954,53,0,0.1375,3,1
0.06462529200708078,54,0,0.1254,3,1
0.16641459643751494,55,0,0.1244,3,1
0.2711097246033296,56,0,0.1093,3,1
-0.20090492615682692,57,0,0.1381,6,1
0.04537207449356387,58,0,0.1588,3,1
0.07795105267830081,59,0,0.1355,3,1
-0.4125072714570168,60,0,0.1333,3,1
-0.0928342374120957,61,0,0.0943,6,1
-0.09881301721801063,62,0,0.1579,3,1
0.44121658410769515,63,0,0.1179,1,1
0.1600121438151855,64,0,0.1417,3,1
0.07261537241413996,65,0,0.1009,3,1
-0.3088291347061951,66,0,0.0929,3,1
0.2018038663592754,67,0,0.1279,3,1
0.08509624584465153,68,0,0.159,3,1
0.122750118323181,69,0,0.133,3,1
-0.36911277145644156,70,0,0.131,3,1
-0.4188745053129242,71,0,0.1616,2,1
-0.03192545402224525,72,0,0.134,3,1
0.5041437014188992,73,0,0.1589,1,1
-0.39517206169370017,74,0,0.1217,7,0
-0.1179876235499652,75,0,0.0657,3,1
-0.0915763577269181,76,0,0.1246,3,1
-0.1925230025419206,77,0,0.1523,3,1
-0.33932582394460503,78,0,0.181,2,1
-0.14891763046710702,79,0,0.144,3,1
-0.5408723509491778,80,0,0.0976,2,1
-0.2880364897672982,81,0,0.1088,3,1
-0.6462434922047068,82,0,0.0779,3,1
-0.22542390199082088,83,0,0.1515,6,1
0.44025927308382234,84,0,0.1444,1,1
-0.3001510284419756,85,0,0.122,3,1
-0.5367683327425571,86,0,0.1312,2,1
0.06935320089147272,87,0,0.0711,1,1
-0.101319757877819,88,0,0.1297,3,1
0.514939911150737,89,0,0.1413,3,1
0.6438855465585591,90,0,0.1932,1,1
0.2894176504189116,91,0,0.1136,3,1
0.11583164027040456,92,0,0.1715,3,1
0.06245292744619812,93,0,0.0512,3,1
-0.22442144578495496,94,0,0.1386,6,1
-0.012276727930488594,95,0,0.1066,3,1
-0.1017624375880576,96,0,0.1386,3,1
-0.09521661139069329,97,0,0.1785,3,1
0.051054590677319725,98,0,0.1641,3,1
0.5137813555674968,99,0,0.1855,1,1
-0.39698103686997316,100,0,0.1514,3,1
-0.3011959573730216,101,0,0.1366,3,1
0.051930642526376365,102,0,0.1181,6,1
-0.4590438108566441,103,0,0.1702,4,1
-0.25557153882737527,104,0,0.138,4,1
-0.43771695518513215,105,0,0.1318,4,1
-0.49722812424366625,106,0,0.1714,4,1
-0.10093137070154058,107,0,0.1395,4,1
0.0969721358288611,108,0,0.1994,6,1
-0.09717100676963115,109,0,0.1329,4,1
-0.48068396961504634,110,0,0.1691,4,1
-0.2558280675100444,111,0,0.1001,4,1
-0.1350068714220312,112,0,0.1163,4,1
0.07968890192312451,113,0,0.1641,4,1
-0.2734403724232402,114,0,0.1575,4,1
0.21389990229073932,115,0,0.142,4,1
-0.15072721120456162,116,0,0.1385,4,1
0.13618871665577473,117,0,0.1568,4,1
-0.28871128651241157,118,0,0.0722,4,1
-0.4040754096709337,119,0,0.0886,4,1
-0.20339197829182748,120,0,0.1381,4,1
