Urban,Type,CID,b2,b3,b4,b8,b11,hue,sat,val,VBI,NDBI,NBI,MultiBI,MBI,IBI,IBUI,BSI,BRBA,BBI,BAEI,BU
0,7,0,0.0317000,0.0607000,0.0457000,0.3864000,0.2280000,0.2528740,0.4777590,0.0607000,-0.7745420,-0.2578120,0.0148312,-0.0752233,-0.2104000,0.940605382286000,-0.478748627038000,-0.2405660,0.3644340,0,1.197436785590000,-0.5231440
0,7,0,0.0290000,0.0634000,0.0418000,0.4672000,0.2745000,0.2713180,0.5425870,0.0634000,-0.7907540,-0.2598090,0.0143151,-0.1035690,-0.2639460,1.015777515400000,-0.497463195794000,-0.2530400,0.2612500,0,1.011541876290000,-0.5477820
0,7,0,0.0340000,0.0643000,0.0420000,0.3002000,0.2069000,0.2893290,0.4712290,0.0643000,-0.7598630,-0.1839870,0.0148861,-0.2211970,-0.1482980,0.870598097819000,-0.410691319540000,-0.1884580,0.3947370,0,1.261061946900000,-0.4692580
0,7,0,0.0446000,0.0885000,0.0624000,0.3704000,0.2446000,0.2657560,0.4960450,0.0885000,-0.6972000,-0.2045530,0.0250173,-0.1755500,-0.1800020,1.064336162540000,-0.454290361780000,-0.1983290,0.4202020,0,1.087961573100000,-0.4580990
0,7,0,0.0253000,0.0574000,0.0301000,0.5080000,0.2585000,0.3084110,0.5592330,0.0574000,-0.8138280,-0.3255060,0.0075843,-0.2300030,-0.3141890,1.094558299750000,-0.651430828279000,-0.3241220,0.2351560,0,1.044950933840000,-0.6068150
0,7,0,0.0390000,0.0726000,0.0564000,0.3836000,0.3029000,0.2470240,0.4628100,0.0726000,-0.7288060,-0.1175530,0.0271708,0.0038001,-0.1750780,0.769347520789000,-0.258565774928000,-0.1188230,0.3051950,0,0.949134487350000,-0.4305950
0,7,0,0.0439000,0.0816000,0.0675000,0.4144000,0.2604000,0.2290010,0.4620100,0.0816000,-0.6997850,-0.2282160,0.0278047,-0.0377833,-0.2076660,1.017278268500000,-0.423644930029000,-0.2040300,0.3954310,0,1.074561403510000,-0.4740370
0,7,0,0.0407000,0.0878000,0.0516000,0.3992000,0.2305000,0.2947630,0.5364470,0.0878000,-0.7187010,-0.2679050,0.0153818,-0.3278360,-0.2164490,1.203920336190000,-0.640778985138000,-0.2664150,0.4336130,0,1.104618284640000,-0.5194900
0,7,0,0.0200000,0.0542000,0.0320000,0.3572000,0.1827000,0.2748540,0.6309960,0.0542000,-0.8417970,-0.3232080,0.0085375,-0.2368480,-0.2128790,1.010699990320000,-0.584944563063000,-0.3141670,0.3357820,0,1.401435204730000,-0.5793840
0,7,0,0.0473000,0.0902000,0.0688000,0.3132000,0.2453000,0.2498060,0.4756100,0.0902000,-0.6811650,-0.1215760,0.0293257,-0.1966940,-0.1294720,0.890394813851000,-0.355634588222000,-0.1244600,0.5153560,0,1.099254843520000,-0.3806830
1,6,0,0.1494000,0.1982000,0.2250000,0.3444000,0.3457000,0.1075840,0.3360000,0.2250000,-0.1978610,0.0018838,0.1947520,0.1386760,-0.0446168,0.163058966409000,0.031650210137500,0.0252403,0.7547800,1,0.965250965251000,-0.1039050
0,7,0,0.0467000,0.0894000,0.0608000,0.3296000,0.2121000,0.2782980,0.4776290,0.0894000,-0.6846720,-0.2169100,0.0236485,-0.2352080,-0.1589050,1.109988676490000,-0.485795115030000,-0.2111580,0.4742590,0,1.196683250410000,-0.4527170
0,7,0,0.0436000,0.1013000,0.0662000,0.3784000,0.2562000,0.2680530,0.5695950,0.1013000,-0.6980150,-0.1925620,0.0281490,-0.1802400,-0.1801170,1.167925824090000,-0.465779264878000,-0.1961100,0.4114360,0,1.024335664340000,-0.4473830
0,7,0,0.0379000,0.0662000,0.0568000,0.3228000,0.2252000,0.2220260,0.4274920,0.0662000,-0.7318170,-0.1781020,0.0273618,-0.0098178,-0.1511380,0.767488843175000,-0.257754022598000,-0.1594630,0.3652730,0,1.224433768020000,-0.4394200
0,7,0,0.0326000,0.0650000,0.0440000,0.2718000,0.2102000,0.2746910,0.4984620,0.0650000,-0.7692830,-0.1278010,0.0183252,-0.1769230,-0.1228640,0.766766773126000,-0.303184432844000,-0.1397630,0.3886930,0,1.250000000000000,-0.4245720
0,7,0,0.0485000,0.0756000,0.0634000,0.3688000,0.2785000,0.2416970,0.3584660,0.0756000,-0.6516660,-0.1395030,0.0320094,0.0403456,-0.1665350,0.779384463064000,-0.247425182778000,-0.1303570,0.3404940,0,1.026263767300000,-0.4230600
0,7,0,0.0322000,0.0739000,0.0486000,0.4344000,0.2313000,0.2677860,0.5642760,0.0739000,-0.7684020,-0.3050920,0.0138841,-0.1932220,-0.2484420,1.140589365360000,-0.628575989422000,-0.2897740,0.3916200,0,1.142201834860000,-0.5519250
0,7,0,0.0420000,0.0688000,0.0616000,0.2916000,0.2440000,0.2114430,0.3895350,0.0688000,-0.6997830,-0.0888723,0.0412990,-0.0194447,-0.1172140,0.433996343932000,-0.041547838640100,-0.0822823,0.3150900,0,1.156010230180000,-0.3700310
0,7,0,0.0592000,0.0849000,0.0868000,0.3356000,0.2792000,0.1551930,0.3179720,0.0868000,-0.5711170,-0.0917372,0.0508489,-0.0323274,-0.1259870,0.603787753307000,-0.132132108635000,-0.0692944,0.4415060,1,1.062345509480000,-0.3403760
0,7,0,0.0277000,0.0600000,0.0439000,0.4272000,0.2524000,0.2497420,0.5383330,0.0600000,-0.7994430,-0.2572100,0.0164419,-0.0836850,-0.2369310,0.948995449692000,-0.431224341161000,-0.2436500,0.2743750,0,1.100832266330000,-0.5354190
0,7,0,0.0647000,0.1158000,0.0976000,0.4276000,0.3091000,0.2260270,0.4412780,0.1158000,-0.5842590,-0.1608520,0.0428883,-0.0492585,-0.1829960,1.074308662790000,-0.417341526224000,-0.1438800,0.5194250,0,0.935749588138000,-0.3945920
0,7,0,0.0666000,0.1036000,0.1070000,0.3728000,0.3314000,0.1526400,0.3775700,0.1070000,-0.5583710,-0.0587901,0.0768919,0.1850210,-0.1276130,0.474313224567000,-0.046968792031400,-0.0415391,0.3994030,1,0.935632183908000,-0.3063850
0,7,0,0.0471000,0.0768000,0.0690000,0.2640000,0.2436000,0.2104380,0.3867190,0.0768000,-0.6686220,-0.0401891,0.0364602,-0.0499119,-0.0917232,0.569113666382000,-0.139091391120000,-0.0431589,0.4946240,0,1.151685393260000,-0.3128870
0,7,0,0.0534000,0.0844000,0.0696000,0.4280000,0.2626000,0.2462370,0.3672990,0.0844000,-0.6262990,-0.2395020,0.0288807,-0.0983385,-0.2169260,1.063245214890000,-0.438822915860000,-0.2133550,0.3918920,0,1.065129683000000,-0.4798800
0,7,0,0.0836000,0.1056000,0.0995000,0.3308000,0.2989000,0.2128790,0.2083330,0.1056000,-0.3272460,-0.0506590,0.0737527,0.0823590,-0.1092820,0.478158884382000,-0.043681404238000,-0.0455199,0.4057910,0,0.987639060569000,-0.2940950
0,7,0,0.0263000,0.0584000,0.0385000,0.3640000,0.2357000,0.2699900,0.5496580,0.0584000,-0.8079130,-0.2139400,0.0178750,-0.1025300,-0.1933900,0.844098865271000,-0.303994717083000,-0.2127480,0.2278110,0,1.150969058140000,-0.5113180
0,7,0,0.0563000,0.0919000,0.0790000,0.4216000,0.2630000,0.2270600,0.3873780,0.0919000,-0.6165060,-0.2316680,0.0306181,-0.0802779,-0.2055650,1.073971639740000,-0.472851730307000,-0.2004680,0.4834760,0,1.067906452520000,-0.4580230
0,7,0,0.1001000,0.1614000,0.1516000,0.3852000,0.3633000,0.1933120,0.3798020,0.1614000,-0.4035500,-0.0292585,0.0953994,-0.1082170,-0.1036580,0.813393950657000,-0.180705114446000,-0.0298634,0.6254130,0,0.860682294645000,-0.2322150
0,7,0,0.0398000,0.0832000,0.0604000,0.2980000,0.2370000,0.2542240,0.5216350,0.0832000,-0.7248830,-0.1140190,0.0257409,-0.2102270,-0.1251080,0.850239644822000,-0.337219197297000,-0.1234900,0.4755910,0,1.125546533420000,-0.3884830
0,7,0,0.0486000,0.0639000,0.0592000,0.2442000,0.1903000,0.2178650,0.2394370,0.0639000,-0.5786860,-0.1240510,0.0300364,0.0240705,-0.0979702,0.622977888822000,-0.174974123312000,-0.1050930,0.4778050,0,1.413060582220000,-0.3669030
0,7,0,0.0434000,0.0803000,0.0636000,0.3896000,0.2611000,0.2420960,0.4595270,0.0803000,-0.7024970,-0.1974800,0.0240132,-0.1237070,-0.1892510,0.963976467873000,-0.435260036543000,-0.1827330,0.4323590,0,1.065026362040000,-0.4584040
0,7,0,0.0250000,0.0534000,0.0350000,0.2924000,0.1851000,0.2746480,0.5318350,0.0534000,-0.8175090,-0.2247120,0.0121375,-0.1767920,-0.1541840,0.837894611631000,-0.399459012220000,-0.2221240,0.3451680,0,1.404612159330000,-0.5054530
0,7,0,0.0383000,0.0753000,0.0526000,0.3692000,0.2050000,0.2689190,0.4913680,0.0753000,-0.7342360,-0.2859630,0.0162416,-0.2572600,-0.2002640,1.104538754740000,-0.580614855774000,-0.2662010,0.4614040,0,1.257937923650000,-0.5182780
0,7,0,0.0289000,0.0548000,0.0380000,0.3772000,0.2055000,0.2747750,0.4726280,0.0548000,-0.7921990,-0.2946630,0.0125525,-0.1658010,-0.2166440,0.955323784931000,-0.480384491429000,-0.2790530,0.3049760,0,1.298501728770000,-0.5558090
0,7,0,0.0271000,0.0537000,0.0334000,0.2988000,0.1878000,0.2938600,0.4953440,0.0537000,-0.8043870,-0.2281130,0.0122288,-0.1854150,-0.1596330,0.846929971347000,-0.387079321947000,-0.2288650,0.3053020,0,1.380538302280000,-0.5135150
0,7,0,0.0265000,0.0681000,0.0264000,0.5724000,0.2152000,0.3337330,0.6123350,0.0681000,-0.7998340,-0.4535300,0.0044922,-0.4687950,-0.3955290,1.379329934880000,-0.935287931126000,-0.4522160,0.2710470,0,1.152135545360000,-0.6826770
0,7,0,0.0368000,0.0760000,0.0405000,0.4308000,0.2083000,0.3176020,0.5157890,0.0760000,-0.7431520,-0.3481460,0.0096079,-0.3716810,-0.2606720,1.250807273600000,-0.753905712361000,-0.3414510,0.3962820,0,1.197678508620000,-0.5881400
0,7,0,0.0245000,0.0521000,0.0308000,0.4020000,0.2056000,0.2952900,0.5297500,0.0521000,-0.8209160,-0.3232390,0.0089718,-0.2229730,-0.2432200,1.002295965860000,-0.550093181649000,-0.3152790,0.2630230,0,1.283663174230000,-0.5904550
1,3,0,0.1170000,0.1516000,0.1404000,0.2968000,0.3038000,0.2206170,0.2282320,0.1516000,-0.2017530,0.0116550,0.1298510,0.1537040,-0.0613181,-0.035959786030500,0.044857797003900,-0.0047053,0.5114750,0,0.967061923584000,-0.1730380
0,7,0,0.0474000,0.0744000,0.0666000,0.2686000,0.2297000,0.2148150,0.3629030,0.0744000,-0.6597330,-0.0780654,0.0331512,-0.0385086,-0.1006340,0.638626714116000,-0.187421981479000,-0.0730487,0.4981300,0,1.205524498520000,-0.3403450
1,6,0,0.2082000,0.2144000,0.2320000,0.4144000,0.3576000,0.0434174,0.1025860,0.2320000,0.3867880,-0.0735751,0.1296600,-0.0515500,-0.0884105,0.959526267983000,-0.271282639397000,-0.0321733,1.0017300,1,0.930069930070000,-0.1778770
0,8,0,0.0326000,0.0553000,0.0388000,0.0512000,0.0407000,0.2878120,0.4104880,0.0553000,-0.7625530,-0.1142550,0.0170508,-0.6960500,-0.0079746,1.616939686480000,-0.573025310658000,-0.1451610,1.7244400,0,3.529166666670000,-0.1260160
0,7,0,0.0430000,0.0854000,0.0636000,0.3908000,0.2707000,0.2523580,0.4964870,0.0854000,-0.7064720,-0.1815570,0.0258436,-0.1488230,-0.1868820,0.985630418034000,-0.416015522802000,-0.1750770,0.4005040,0,1.021061499580000,-0.4508140
1,6,0,0.1896000,0.2198000,0.2354000,0.3112000,0.3251000,0.1098980,0.1945620,0.2354000,0.0949794,0.0218450,0.2078660,0.0328986,-0.0233072,0.189728540628000,0.022492933452100,0.0270270,0.8566230,1,0.982565608369000,-0.0584152
0,7,0,0.0427000,0.0788000,0.0468000,0.3868000,0.1861000,0.3144040,0.4581220,0.0788000,-0.7064750,-0.3503230,0.0120025,-0.3466680,-0.2273760,1.270959552410000,-0.732983528252000,-0.3331420,0.4717740,0,1.309173272930000,-0.5672280
0,7,0,0.0604000,0.0956000,0.0942000,0.2946000,0.2784000,0.1732950,0.3682010,0.0956000,-0.5877540,-0.0282723,0.0702183,0.1072110,-0.0907732,0.319153409693000,0.004703589653360,-0.0230729,0.4289620,0,1.054010695190000,-0.2718520
0,7,0,0.0632000,0.1166000,0.0844000,0.4156000,0.2704000,0.2671660,0.4579760,0.1166000,-0.5941360,-0.2116620,0.0362295,-0.1520410,-0.1945760,1.284250982220000,-0.498710578655000,-0.2000000,0.4730940,0,0.993281653747000,-0.4370310
0,7,0,0.0510000,0.0728000,0.0752000,0.2608000,0.2084000,0.1501380,0.3218090,0.0752000,-0.6211670,-0.1116790,0.0435687,0.0878361,-0.0961516,0.562358595408000,-0.117122071245000,-0.0810110,0.4976840,1,1.334281650070000,-0.3320300
0,7,0,0.0400000,0.0825000,0.0744000,0.3332000,0.2793000,0.1984310,0.5151520,0.0825000,-0.7239190,-0.0880000,0.0470471,0.0393013,-0.1313760,0.589799160641000,-0.108999756418000,-0.0805822,0.3531090,0,1.034825870650000,-0.3614680
1,3,0,0.1316000,0.1504000,0.1378000,0.2922000,0.2267000,0.2783690,0.1250000,0.1504000,0.0922297,-0.1262290,0.0783791,0.0326361,-0.0824449,1.185665949350000,-0.321567769497000,-0.0967662,0.8291220,0,1.160965261200000,-0.2426490
0,7,0,0.0520000,0.1032000,0.0814000,0.4152000,0.3006000,0.2376300,0.4961240,0.1032000,-0.6556120,-0.1601010,0.0384062,-0.0647736,-0.1855520,1.038491621220000,-0.372413388798000,-0.1514880,0.4155180,0,0.944526993561000,-0.4161360
0,7,0,0.0507000,0.0910000,0.0736000,0.3078000,0.2703000,0.2386270,0.4428570,0.0910000,-0.6590850,-0.0648677,0.0355805,-0.1199590,-0.1148480,0.753966770150000,-0.250532981547000,-0.0739195,0.4946240,0,1.034043730970000,-0.3394610
0,7,0,0.0249000,0.0614000,0.0307000,0.5092000,0.2008000,0.3068490,0.5944630,0.0614000,-0.8127660,-0.4343660,0.0056914,-0.3597180,-0.3417310,1.260810861460000,-0.845765445050000,-0.4227650,0.3252120,0,1.261250953470000,-0.6603210
0,9,0,0.0860000,0.1220000,0.1544000,0.2994000,0.3243000,0.0877193,0.4430050,0.1544000,-0.4830980,0.0399230,0.1351640,0.2835370,-0.0508526,-0.257993380371000,0.158818110382000,0.0636596,0.5890880,1,1.018149226980000,-0.1398000
0,7,0,0.0712000,0.1212000,0.1110000,0.3304000,0.2451000,0.2006670,0.4125410,0.1212000,-0.5458470,-0.1482190,0.0600354,-0.0013527,-0.1193850,1.038789220720000,-0.309315206986000,-0.1182370,0.6211530,0,1.122031122030000,-0.3226370
0,7,0,0.0475000,0.0770000,0.0668000,0.2492000,0.2425000,0.2242940,0.3831170,0.0770000,-0.6653020,-0.0136262,0.0376353,-0.0528191,-0.0821874,0.507024399422000,-0.096558027825000,-0.0265932,0.4757830,0,1.148043818470000,-0.2954210
0,7,0,0.0460000,0.0886000,0.0814000,0.3572000,0.2154000,0.1948360,0.4808130,0.0886000,-0.6888020,-0.2476420,0.0278929,-0.1651450,-0.1682850,1.049519163680000,-0.513232220650000,-0.2006460,0.6650330,0,1.254605263160000,-0.4382310
0,7,0,0.0409000,0.0786000,0.0551000,0.3228000,0.2312000,0.2705570,0.4796440,0.0786000,-0.7184030,-0.1653430,0.0204662,-0.2261650,-0.1501570,0.926084091553000,-0.423146402941000,-0.1673690,0.4595500,0,1.146223369920000,-0.4368660
0,7,0,0.0277000,0.0545000,0.0330000,0.4792000,0.1999000,0.3003730,0.4917430,0.0545000,-0.8004550,-0.4112800,0.0074994,-0.1349130,-0.3132090,1.153369921170000,-0.719346898019000,-0.3923820,0.3030300,0,1.308962264150000,-0.6412120
0,7,0,0.0472000,0.0820000,0.0726000,0.2802000,0.2491000,0.2116860,0.4243900,0.0820000,-0.6761390,-0.0587568,0.0352895,-0.0912655,-0.1003940,0.664254931260000,-0.206290054311000,-0.0592192,0.5330400,0,1.125339776500000,-0.3235960
0,7,0,0.0380000,0.0700000,0.0560000,0.3456000,0.2384000,0.2395830,0.4571430,0.0700000,-0.7344170,-0.1835620,0.0237060,-0.0325963,-0.1657640,0.853105814126000,-0.340929667926000,-0.1707040,0.3827750,0,1.154345006490000,-0.4523390
0,9,0,0.0716000,0.1076000,0.1262000,0.3276000,0.3451000,0.1098900,0.4326470,0.1262000,-0.5483560,0.0260146,0.1104060,0.2614670,-0.0798224,-0.217894187606000,0.141143429574000,0.0398235,0.4403350,1,0.941462337089000,-0.2088970
0,7,0,0.0271000,0.0598000,0.0398000,0.3940000,0.2299000,0.2686030,0.5468230,0.0598000,-0.8028430,-0.2630230,0.0122531,-0.1997570,-0.2201080,0.966201915819000,-0.511012674706000,-0.2544580,0.3281120,0,1.172937521570000,-0.5397640
0,7,0,0.0390000,0.0838000,0.0578000,0.3996000,0.2352000,0.2633930,0.5346060,0.0838000,-0.7289810,-0.2589790,0.0224633,-0.1619420,-0.2109230,1.148617939380000,-0.501164203042000,-0.2452340,0.3721830,0,1.121630094040000,-0.5031230
0,7,0,0.0600000,0.1012000,0.0917000,0.3328000,0.2858000,0.2050970,0.4071150,0.1012000,-0.6018210,-0.0759780,0.0521323,0.0104763,-0.1190310,0.730135705776000,-0.189277625474000,-0.0696241,0.4846720,0,1.012144702840000,-0.3219700
1,4,0,0.0602000,0.0798000,0.0969000,0.1982000,0.2528000,0.0890100,0.3787410,0.0969000,-0.5925500,0.1210640,0.1010070,0.0365793,-0.0269884,-1.288674957670000,0.349787268916000,0.1142270,0.4690220,1,1.193325315690000,-0.1111050
0,7,0,0.0881000,0.1192000,0.1032000,0.3696000,0.2670000,0.2524120,0.2609060,0.1192000,-0.3728070,-0.1611690,0.0491708,-0.0756985,-0.1474040,1.082423447840000,-0.382660198062000,-0.1380670,0.5860310,0,1.044018643190000,-0.3623100
0,7,0,0.0700000,0.1174000,0.1168000,0.4156000,0.3838000,0.1687760,0.4037480,0.1174000,-0.5494560,-0.0397798,0.0704004,-0.0436734,-0.1395930,0.671595443479000,-0.150470396566000,-0.0313468,0.4662670,0,0.831604150040000,-0.3005060
0,7,0,0.0372000,0.0818000,0.0687000,0.3476000,0.2773000,0.2156200,0.5452320,0.0818000,-0.7390880,-0.1124980,0.0325317,-0.0768546,-0.1467350,0.781031115309000,-0.269430158508000,-0.1075570,0.4173750,0,1.026733500420000,-0.3912240
0,7,0,0.0620000,0.1138000,0.0824000,0.5288000,0.3478000,0.2676960,0.4551850,0.1138000,-0.5999890,-0.2064800,0.0296690,-0.1263240,-0.2617000,1.226309309990000,-0.566182186759000,-0.1979870,0.4327730,0,0.828422876950000,-0.4684230
0,7,0,0.0794000,0.1276000,0.1218000,0.3568000,0.3265000,0.1867220,0.3777430,0.1276000,-0.4949960,-0.0443436,0.0899504,0.0551523,-0.1087300,0.589032906516000,-0.072610303410100,-0.0387048,0.4622390,0,0.928870292887000,-0.2676800
0,7,0,0.0379000,0.0628000,0.0548000,0.3256000,0.2064000,0.2202140,0.3964970,0.0628000,-0.7265380,-0.2240600,0.0225528,0.0602826,-0.1613920,0.840914913222000,-0.344833045266000,-0.1958130,0.4089550,0,1.317979197620000,-0.4679710
0,7,0,0.0380000,0.0680000,0.0470000,0.4136000,0.2280000,0.2833330,0.4411770,0.0680000,-0.7329020,-0.2892770,0.0136818,-0.1880530,-0.2328620,1.059864529090000,-0.580977845674000,-0.2730640,0.3903650,0,1.172297297300000,-0.5425980
0,7,0,0.0488000,0.0808000,0.0737000,0.2864000,0.2626000,0.2036460,0.3960400,0.0808000,-0.6611020,-0.0433515,0.0376477,-0.0620150,-0.1006450,0.606796656537000,-0.165314384781000,-0.0439232,0.5037590,0,1.088235294120000,-0.3170100
0,7,0,0.0640000,0.1024000,0.1008000,0.3548000,0.3360000,0.1736110,0.3750000,0.1024000,-0.5710100,-0.0272148,0.0740943,0.1742570,-0.1162380,0.389611348258000,-0.018552226812400,-0.0228188,0.3865030,0,0.914233576642000,-0.2923610
0,7,0,0.0466000,0.0975000,0.0750000,0.5040000,0.3286000,0.2403410,0.5220510,0.0975000,-0.6852560,-0.2106650,0.0291518,-0.0766605,-0.2527230,1.130748910160000,-0.494230337712000,-0.1968960,0.3828480,0,0.880075099742000,-0.4757990
0,7,0,0.0490000,0.0834000,0.0727000,0.2872000,0.2616000,0.2185080,0.4124700,0.0834000,-0.6636220,-0.0466472,0.0374638,-0.0634599,-0.1021170,0.635958847541000,-0.177502617327000,-0.0514966,0.4912160,0,1.080289855070000,-0.3213230
0,7,0,0.0557000,0.1002000,0.0858000,0.4300000,0.2870000,0.2205990,0.4441120,0.1002000,-0.6318290,-0.1994420,0.0347789,-0.1018720,-0.1996450,1.062969673650000,-0.448965532695000,-0.1743080,0.4922550,0,0.996384297521000,-0.4333780
0,7,0,0.0457000,0.0952000,0.0644000,0.3860000,0.2542000,0.2703700,0.5199580,0.0952000,-0.6904860,-0.2058730,0.0215723,-0.2645010,-0.1882280,1.111273082510000,-0.550666344183000,-0.2033010,0.4980670,0,1.042930738410000,-0.4599530
0,7,0,0.0359000,0.0730000,0.0474000,0.3564000,0.2305000,0.2816710,0.5082190,0.0730000,-0.7488040,-0.2145170,0.0158532,-0.2188010,-0.1830290,0.987821820371000,-0.492627499335000,-0.2141950,0.3976510,0,1.144645799010000,-0.4898740
0,7,0,0.0415000,0.0770000,0.0650000,0.3820000,0.2619000,0.2230050,0.4610390,0.0770000,-0.7137750,-0.1865200,0.0271060,-0.0696782,-0.1818320,0.899627835155000,-0.367940222367000,-0.1680880,0.4080350,0,1.077013868400000,-0.4478460
0,7,0,0.0384000,0.0762000,0.0495000,0.3556000,0.1980000,0.2843920,0.4960630,0.0762000,-0.7336890,-0.2846820,0.0149781,-0.2839500,-0.1934180,1.125214609850000,-0.598496571216000,-0.2713090,0.4600370,0,1.274617067830000,-0.5201490
0,7,0,0.0366000,0.0670000,0.0550000,0.3888000,0.2335000,0.2324560,0.4537310,0.0670000,-0.7426700,-0.2495580,0.0209362,-0.0616317,-0.2042270,0.948819741809000,-0.425022603187000,-0.2247750,0.3716220,0,1.181364392680000,-0.5008490
0,7,0,0.0380000,0.0756000,0.0528000,0.3540000,0.2083000,0.2677300,0.4973550,0.0756000,-0.7361050,-0.2591140,0.0174210,-0.1917590,-0.1858520,1.063096908660000,-0.534640728153000,-0.2439550,0.4520550,0,1.242691088410000,-0.4997640
0,7,0,0.0324000,0.0670000,0.0320000,0.4756000,0.2351000,0.3352380,0.5223880,0.0670000,-0.7726460,-0.3383990,0.0083297,-0.3188930,-0.2944290,1.194304258490000,-0.690863091724000,-0.3402490,0.2584810,0,1.098973849720000,-0.6061580
0,7,0,0.0276000,0.0557000,0.0490000,0.2972000,0.2187000,0.2064060,0.5044880,0.0557000,-0.8011380,-0.1521610,0.0275996,0.0543765,-0.1373900,0.567753039420000,-0.125323699205000,-0.1372870,0.2927120,0,1.271865889210000,-0.4345440
0,7,0,0.0245000,0.0500000,0.0337000,0.4024000,0.1763000,0.2732030,0.5100000,0.0500000,-0.8214290,-0.3907030,0.0073614,-0.2038440,-0.2547100,1.052301557200000,-0.674137573326000,-0.3659420,0.3833900,0,1.474591250550000,-0.6180760
0,7,0,0.0434000,0.0904000,0.0579000,0.4060000,0.2347000,0.2819150,0.5199120,0.0904000,-0.7037580,-0.2673640,0.0192667,-0.2649680,-0.2165000,1.216596337230000,-0.598488975010000,-0.2583020,0.4285710,0,1.100892033220000,-0.5088710
0,7,0,0.0510000,0.0892000,0.0802000,0.3916000,0.2986000,0.2059340,0.4282510,0.0892000,-0.6552330,-0.1347440,0.0425166,0.0627825,-0.1679680,0.823852931946000,-0.247761500903000,-0.1186600,0.3863200,0,0.980402269211000,-0.3973840
0,7,0,0.0432000,0.0892000,0.0686000,0.3064000,0.2595000,0.2413040,0.5156950,0.0892000,-0.7050730,-0.0828768,0.0394943,-0.0602331,-0.1199040,0.739272271052000,-0.188534345885000,-0.0932707,0.3888890,0,1.057069113850000,-0.3585050
0,7,0,0.0434000,0.0738000,0.0655000,0.2500000,0.2391000,0.2121710,0.4119240,0.0738000,-0.6961240,-0.0222858,0.0358678,-0.0551380,-0.0844554,0.511558671781000,-0.103402155473000,-0.0305538,0.4784510,0,1.168104825820000,-0.3035360
0,7,0,0.0456000,0.0784000,0.0688000,0.3696000,0.3140000,0.2154470,0.4183670,0.0784000,-0.6843590,-0.0813341,0.0376017,0.0689539,-0.1528460,0.661226443251000,-0.173622703515000,-0.0784786,0.3405940,0,0.939857288481000,-0.3837330
0,7,0,0.0431000,0.0802000,0.0662000,0.3456000,0.2404000,0.2295600,0.4625940,0.0802000,-0.7044920,-0.1795220,0.0251698,-0.1529380,-0.1587320,0.914624861444000,-0.409008790922000,-0.1627530,0.5038050,0,1.142233312540000,-0.4290030
0,7,0,0.0350000,0.0822000,0.0461000,0.4364000,0.2270000,0.2941380,0.5742090,0.0822000,-0.7495460,-0.3156470,0.0127293,-0.2980410,-0.2536720,1.253391147580000,-0.694819820212000,-0.3100920,0.3825730,0,1.119340232860000,-0.5622790
0,7,0,0.0731000,0.1142000,0.1124000,0.3572000,0.3046000,0.1739660,0.3598950,0.1142000,-0.5182400,-0.0794802,0.0674337,0.0638856,-0.1205820,0.736394095384000,-0.174124333107000,-0.0612337,0.5244980,0,0.984718242598000,-0.3003870
0,7,0,0.0526000,0.0853000,0.0844000,0.3376000,0.2363000,0.1712540,0.3833530,0.0853000,-0.6359780,-0.1765120,0.0407750,0.0828546,-0.1428380,0.847349114937000,-0.290915305583000,-0.1374390,0.5174740,0,1.195273631840000,-0.3882560
0,7,0,0.0684000,0.1186000,0.0897000,0.4432000,0.3297000,0.2626160,0.4232710,0.1186000,-0.5622580,-0.1468500,0.0418748,-0.1380550,-0.1934290,1.124092750830000,-0.405952953625000,-0.1451280,0.4335430,0,0.869283961633000,-0.4051000
0,7,0,0.0386000,0.0740000,0.0548000,0.4156000,0.2888000,0.2570620,0.4783780,0.0740000,-0.7320680,-0.1800110,0.0234047,-0.0343353,-0.2066610,0.917937455132000,-0.367096428007000,-0.1752280,0.3087320,0,0.977949283352000,-0.4735090
0,7,0,0.0762000,0.1218000,0.1152000,0.3716000,0.2880000,0.1907890,0.3743840,0.1218000,-0.5090530,-0.1267430,0.0637072,-0.0066947,-0.1354010,0.946508061050000,-0.271999341856000,-0.1006020,0.5605840,0,1.013177159590000,-0.3267240
1,6,0,0.1100000,0.1308000,0.1462000,0.1998000,0.1959000,0.0957642,0.2476060,0.1462000,-0.2575020,-0.0098560,0.1335410,0.1590880,-0.0208147,-0.070480894457400,0.058977500524900,0.0170953,0.8010960,1,1.365779002140000,-0.0823846
0,7,0,0.0442000,0.0838000,0.0672000,0.3388000,0.2440000,0.2365320,0.4725540,0.0838000,-0.6987530,-0.1626630,0.0265785,-0.1359570,-0.1513670,0.913750909683000,-0.394120373116000,-0.1518120,0.5014930,0,1.120195241000000,-0.4158140
0,7,0,0.0377000,0.0750000,0.0520000,0.2832000,0.2127000,0.2694370,0.4973330,0.0750000,-0.7379150,-0.1421660,0.0209506,-0.2021940,-0.1261940,0.861379971213000,-0.362229273789000,-0.1501040,0.4557410,0,1.223496697950000,-0.4159520
0,7,0,0.0326000,0.0835000,0.0550000,0.3824000,0.2320000,0.2599870,0.6095810,0.0835000,-0.7590470,-0.2447920,0.0187840,-0.2339520,-0.1993870,1.114629194580000,-0.544052630852000,-0.2376150,0.4211330,0,1.125198098260000,-0.4966530
