first,system:index,CID,RASTERVALU,Type,Urban
-0.005649730570764486,0,0,0.1601,3,1
-0.20529196079616796,1,0,0.0769,9,0
-0.04059346094765473,2,0,0.1499,4,1
0.06456269317835715,3,0,0.2338,1,1
-0.003512971907050612,4,0,0.1629,1,1
0.010133567761802518,5,0,0.1706,3,1
-0.04437764096483231,6,0,0.1111,1,1
0.021813613466932127,7,0,0.1545,1,1
0.004613619585962893,8,0,0.1066,1,1
0.0680259281331898,9,0,0.1695,1,1
0.030297275007229067,10,0,0.1816,6,1
0.07131828013283599,11,0,0.1267,1,1
0.08020266620118874,12,0,0.1398,1,1
0.08582834256347505,13,0,0.2097,1,1
0.08135859986520687,14,0,0.1764,1,1
-0.03884334577304805,15,0,0.1605,1,1
0.03264935731977907,16,0,0.1644,1,1
0.03190462001943218,17,0,0.1268,1,1
0.06576026478752159,18,0,0.1405,4,1
0.07646504661948168,19,0,0.1425,1,1
0.13162371536264675,20,0,0.1879,1,1
-0.001372663447390202,21,0,0.139,1,1
-0.024716852252525897,22,0,0.0851,1,1
-0.04563576739304227,23,0,0.105,3,1
-5.459329998221081E-4,24,0,0.1342,6,1
0.04689342202576867,25,0,0.0849,1,1
0.04811020829523783,26,0,0.1042,1,1
0.08095913229900427,27,0,0.1509,1,1
0.14398940895538134,28,0,0.1625,1,1
-0.019149660714440308,29,0,0.1609,1,1
-0.025729010655696705,30,0,0.1595,1,1
0.06501274051210178,31,0,0.1564,1,1
-0.014826001999415766,32,0,0.1428,1,1
0.08578875439911314,33,0,0.0968,2,1
0.2608524781251336,34,0,0.0774,2,1
0.08188874825837884,35,0,0.1914,1,1
0.13504344461029372,36,0,0.1507,2,1
-0.003286868778854005,37,0,0.0954,2,1
0.11637238767009045,38,0,0.1289,2,1
0.07897558818763004,39,0,0.0931,2,1
0.013253265023748908,40,0,0.1176,3,1
-0.06066175827193274,41,0,0.1052,3,1
0.03734751154584441,42,0,0.1231,3,1
0.004318919009554067,43,0,0.1256,3,1
0.04484261053919835,44,0,0.102,2,1
-0.018678931819928305,45,0,0.0756,3,1
-0.027206626824626195,46,0,0.1473,3,1
-0.003400631897923402,47,0,0.1039,3,1
0.06887935374813728,48,0,0.1316,3,1
0.036529680930193716,49,0,0.1247,6,1
0.06735596714811667,50,0,0.1503,3,1
-0.05707385110535102,51,0,0.0757,6,1
0.03217475892451557,52,0,0.1292,6,1
0.06181734466084777,53,0,0.1375,3,1
0.02734223459749884,54,0,0.1254,3,1
0.0584723147046631,55,0,0.1244,3,1
-0.022083434269891636,56,0,0.1093,3,1
-0.01402044074661221,57,0,0.1381,6,1
0.043721972024001465,58,0,0.1588,3,1
0.09083602251476798,59,0,0.1355,3,1
-0.0460571124421213,60,0,0.1333,3,1
-0.007924252720631271,61,0,0.0943,6,1
-0.058421431826034396,62,0,0.1579,3,1
0.012450629419355756,63,0,0.1179,1,1
-0.029082790882317827,64,0,0.1417,3,1
0.09042503857483637,65,0,0.1009,3,1
-0.010440839277663608,66,0,0.0929,3,1
-0.00610886928597563,67,0,0.1279,3,1
-0.022355534023831457,68,0,0.159,3,1
0.006770779551986392,69,0,0.133,3,1
0.029239786108186186,70,0,0.131,3,1
0.13165313002460186,71,0,0.1616,2,1
0.023353064603779474,72,0,0.134,3,1
-0.016954736255183064,73,0,0.1589,1,1
-0.05408597125356951,74,0,0.1217,7,0
0.0464061704983857,75,0,0.0657,3,1
