first,system:index,BAEI,BBI,BRBA,BSI,BU,CID,IBI,IBUI,MBI,MultiBI,NBI,NDBI,Type,Urban,VBI,b11,b2,b3,b4,b8,hue,sat,val
0.0701619121048574,53,1.08708212959,1,0.914516,0.0306498,-0.0317187,0,-0.0572936109257,0.0467912166015,-0.011069,0.141563,0.210346,0.0187156,3,1,0.0579837,0.2776,0.181,0.207,0.2268,0.2674,0.0946143,0.20194,0.2268
0.026572041591021625,54,0.95515858549,0,0.779402,-0.0120036,-0.0803555,0,0.800943173673,-0.02996931452,-0.0315639,0.0885865,0.207402,9.65562E-4,3,1,0.0646253,0.311,0.188,0.2376,0.224,0.3104,0.212366,0.208754,0.2376
0.0559895833333334,55,0.983613109512,1,0.679392,0.0301097,-0.106561,0,-0.127201491587,0.0733716157694,-0.0411106,0.135473,0.175172,0.0220542,3,1,0.166415,0.3244,0.1658,0.176,0.1922,0.3104,0.0643939,0.137357,0.1922
-0.057638888888888906,56,1.06044185077,1,1.00288,-0.0417083,-0.136375,0,1.11768857313,-0.224444259054,-0.0525027,0.0578151,0.138623,-0.0721368,3,1,0.27111,0.2714,0.1838,0.2084,0.2088,0.3136,0.164,0.119732,0.2088
-0.031148696264975347,57,0.897881275052,0,0.618512,-0.0291757,-0.196505,0,0.803460321839,-0.109068115495,-0.0847793,-0.0109927,0.128688,-0.0297812,7,0,-0.200905,0.3437,0.1314,0.1802,0.1704,0.3648,0.200137,0.27081,0.1802
0.05012191817935516,58,0.874069278084,1,0.703194,0.070807,-0.0149628,0,-3.45352611765,0.189957681894,-0.00618191,0.0345435,0.260534,0.104274,3,1,0.0453721,0.3876,0.1874,0.2302,0.24,0.3144,0.135615,0.219167,0.24
0.11870332115048465,59,0.927370304114,1,0.726547,0.0588453,-0.0388264,0,-1.02912428083,0.14020224099,-0.0150772,0.0831092,0.218837,0.0797546,3,1,0.0779511,0.352,0.1776,0.207,0.2184,0.3,0.120098,0.186813,0.2184
-0.07245310776020604,60,1.12791327913,0,0.621058,-0.046337,-0.244708,0,0.672637763651,-0.12863927819,-0.0812643,0.0990504,0.0756472,-0.0652335,7,0,-0.412507,0.2522,0.084,0.1168,0.1162,0.2874,0.169715,0.280822,0.1168
-0.02607313195548485,61,1.0134529148,1,0.924695,-0.0231176,-0.139698,0,0.902637483829,-0.164541850368,-0.0589163,0.0970673,0.151703,-0.0585523,6,1,-0.0928342,0.3063,0.1616,0.2066,0.2198,0.3444,0.128866,0.264786,0.2198
-0.10090817356205851,62,1.1436229618,1,1.04743,0.0076737,-0.10077,0,0.655569548583,-0.105435309389,-0.036792,0.0426648,0.14715,-0.0434783,3,1,-0.098813,0.2673,0.1572,0.1804,0.212,0.2916,0.0705596,0.258491,0.212
-0.02514193025141931,63,0.959039113027,1,1.11812,0.0359254,-0.008743,0,0.39772309136,-0.0127140509074,-0.00402305,-0.0175226,0.268411,0.0189319,1,1,0.441217,0.3606,0.2824,0.2888,0.3228,0.3472,0.0264026,0.125155,0.3228
-0.05865644084647068,64,0.989741775734,1,0.972285,0.00732913,-0.08553,0,0.671182763659,-0.0802208784112,-0.0376316,0.0279124,0.198947,-0.0250074,3,1,0.160012,0.3314,0.2108,0.234,0.2596,0.3484,0.0792349,0.187982,0.2596
0.1006498652718339,65,0.979554581964,1,0.748497,0.100057,0.0169018,0,-4.47066626838,0.273753821922,0.00629475,0.200236,0.269997,0.112464,3,1,0.0726154,0.3472,0.1882,0.2006,0.2366,0.277,0.0426997,0.204565,0.2366
-0.030696065715520946,66,1.27014510651,1,0.473438,0.014357,-0.17266,0,-1.55104175257,0.197758085619,-0.0467635,0.363938,0.115779,-0.00488238,3,1,-0.308829,0.2242,0.0879,0.0997,0.1114,0.2264,0.0836879,0.210952,0.1114
-0.021387905831666363,67,1.02776762879,1,1.11271,0.00519394,-0.0884566,0,0.765080889606,-0.137874376322,-0.038514,0.017089,0.17953,-0.0410133,3,1,0.201804,0.318,0.2168,0.2294,0.2626,0.3452,0.0458515,0.17441,0.2626
-0.04660452729693746,68,0.97815060476,1,0.829148,-0.0154194,-0.154876,0,0.775207698174,-0.134476671254,-0.065654,0.0391638,0.139932,-0.0407859,3,1,0.0850962,0.3222,0.1672,0.1904,0.2014,0.3496,0.11306,0.169811,0.2014
-0.01026570048309183,69,0.973664959766,1,0.793716,0.00682957,-0.0937839,0,0.394416789657,-0.00855974100849,-0.0392797,0.18031,0.203977,-0.00876928,3,1,0.12275,0.3278,0.1902,0.219,0.2324,0.3336,0.113744,0.181583,0.2324
0.012074643249176707,70,0.991101984942,1,0.493936,0.0601879,-0.15599,0,-0.559438639676,0.189403942021,-0.054235,0.137437,0.126278,0.0540585,3,1,-0.369113,0.3227,0.0952,0.1156,0.1344,0.2896,0.0867347,0.291667,0.1344
0.12930333423692061,71,0.941340782123,1,0.609427,0.193666,0.047019,0,-9.43189638836,0.540619649608,0.0184558,0.305692,0.327357,0.184532,2,1,-0.418875,0.4166,0.0995,0.1562,0.2392,0.2868,0.067645,0.58403,0.2392
0.020268419611065434,72,0.858652153033,0,0.75503,-0.0355587,-0.148263,0,1.22634116045,-0.149006184254,-0.0724627,0.060506,0.184305,-0.037592,3,1,-0.0319255,0.3725,0.1844,0.2522,0.2364,0.4016,0.205506,0.268834,0.2522
-0.059017870551133805,73,0.99864232916,1,1.40093,-0.0449049,-0.0721257,0,1.55194085262,-0.28934461493,-0.0357558,-0.00212941,0.240341,-0.108043,1,1,0.504144,0.3133,0.3188,0.3496,0.362,0.3892,0.118827,0.119337,0.362
-0.06989779096604021,74,1.0420636765,1,0.68545,-0.0644355,-0.244842,0,0.920939822687,-0.205702402524,-0.0969135,0.0538367,0.0940533,-0.0953984,7,0,-0.395172,0.2821,0.0976,0.1482,0.1484,0.3416,0.166011,0.342318,0.1484
0.04820659971305598,75,0.922320922321,1,0.648052,0.1034,-0.0421576,0,-1.13874826426,0.237655004801,-0.015499,0.204454,0.190829,0.122101,3,1,-0.117988,0.3653,0.1432,0.1638,0.188,0.2858,0.0766369,0.238298,0.188
0.02476249805326277,76,0.971460340993,1,0.783642,0.0317046,-0.0632067,0,-0.122740118725,0.0590081959855,-0.0249155,0.12066,0.207854,0.031995,3,1,-0.0915764,0.329,0.1638,0.2106,0.2242,0.3086,0.129139,0.269402,0.2242
-0.008585164835164843,77,1.01338342334,0,0.585931,0.0173061,-0.153481,0,0.16980030451,0.037569733493,-0.0497178,0.0561762,0.10996,0.0356951,3,1,-0.192523,0.2887,0.1094,0.1372,0.1316,0.2688,0.20024,0.202624,0.1372
0.0840845762989674,78,1.0587502595,1,0.700233,0.136044,0.00627322,0,-2.84487145992,0.366321104542,0.00217625,0.232712,0.242041,0.11931,2,1,-0.339326,0.3307,0.1206,0.151,0.21,0.2602,0.0566741,0.425714,0.21
0.03000968054211037,79,1.03700657895,1,0.726626,0.0802558,-0.0428538,0,-1.10171965072,0.204097467721,-0.0154244,0.169071,0.206381,0.0679157,3,1,-0.148918,0.3192,0.148,0.1672,0.2044,0.2786,0.0567376,0.27593,0.2044
0.07912200102092903,80,1.47080979284,1,0.817653,0.144923,0.0332579,0,-2.95501924204,0.390183020305,0.00800302,0.266071,0.196859,0.0896907,2,1,-0.540872,0.2114,0.0732,0.1072,0.1686,0.1766,0.059399,0.565836,0.1686
0.028009828009828014,81,1.03184125519,1,0.599349,0.057097,-0.146205,0,-0.118640536101,0.131735653457,-0.0516067,0.0653099,0.123979,0.03667,3,1,-0.288036,0.3138,0.108,0.1196,0.1472,0.2916,0.0493197,0.266304,0.1472
-0.09417571569595266,82,1.26754098361,1,0.504956,0.00604904,-0.23978,0,0.160189609441,0.0714189543642,-0.065352,0.168805,0.0627722,-0.0154506,7,0,-0.646244,0.2294,0.0517,0.0756,0.0866,0.2366,0.114136,0.403002,0.0866
0.033163616347873966,83,0.965718453683,1,0.736842,0.0658915,-0.0963038,0,-0.171857128163,0.124778490349,-0.0430264,0.210869,0.200289,0.024843,3,1,-0.225424,0.3754,0.1462,0.173,0.2296,0.3572,0.0535571,0.36324,0.2296
-0.028039977790116594,84,0.955405627777,1,1.07633,-0.0434519,-0.156786,0,1.1456461273,-0.278886441377,-0.0819961,-0.00228224,0.169964,-0.102883,1,1,0.440259,0.3501,0.25,0.2576,0.2806,0.4304,0.0413944,0.109052,0.2806
-0.08069844266163285,85,1.01323596531,0,0.630197,-0.0982014,-0.296536,0,1.07263984263,-0.273234048176,-0.129416,0.0824457,0.0854206,-0.13729,3,1,-0.300151,0.2922,0.1064,0.146,0.144,0.3852,0.175084,0.271233,0.146
0.12577044810927862,86,1.08884249594,1,0.560927,0.195475,-0.0178259,0,-2.6080145081,0.536586048437,-0.00577496,0.37492,0.206119,0.153046,2,1,-0.536768,0.3379,0.0742,0.0932,0.1694,0.2482,0.0332633,0.561984,0.1694
0.0013545546901456533,87,1.0120666539,1,0.916533,-0.0175274,-0.0976726,0,0.947600177232,-0.112418657685,-0.038752,0.0156033,0.17989,-0.033818,3,1,0.0693532,0.2957,0.183,0.2264,0.2284,0.3164,0.159325,0.198774,0.2284
