first,system:index,CID,RASTERVALU,Type,Urban
0,344,0,0.0301,7,0
0,345,0,0.0375,7,0
0,346,0,0.0525,7,0
0,347,0,0.0429,7,0
0,348,0,0.0534,7,0
0,349,0,0.1504,7,0
0,350,0,0.0719,7,0
0,351,0,0.0345,7,0
0,352,0,0.0636,7,0
0,353,0,0.0382,7,0
0,354,0,0.0661,7,0
1,355,0,0.0721,9,0
0,356,0,0.0495,9,0
0,357,0,0.0393,7,0
0,358,0,0.0402,7,0
0,359,0,0.0401,7,0
0,360,0,0.0766,3,1
0,361,0,0.0405,7,0
0,362,0,0.0746,7,0
0,363,0,0.1257,7,0
0,364,0,0.0391,7,0
1,365,0,0.1504,6,1
0,366,0,0.0289,7,0
0,367,0,0.0304,7,0
0,368,0,0.1364,7,0
0,369,0,0.0298,7,0
0,370,0,0.0632,7,0
0,371,0,0.0315,7,0
0,372,0,0.0464,7,0
0,373,0,0.0234,7,0
0,374,0,0.1041,7,0
0,375,0,0.0327,7,0
0,376,0,0.0446,7,0
0,377,0,0.0373,7,0
0,378,0,0.0372,7,0
1,379,0,0.0623,7,0
0,380,0,0.0365,7,0
0,381,0,0.1374,1,1
0,382,0,0.0323,7,0
0,383,0,0.0904,7,0
1,384,0,0.0934,7,0
0,385,0,0.0352,7,0
0,386,0,0.0721,7,0
0,387,0,0.0256,7,0
0,388,0,0.0269,7,0
0,389,0,0.0358,7,0
1,390,0,0.0772,9,0
0,391,0,0.0571,7,0
0,392,0,0.0352,7,0
0,393,0,0.0498,7,0
1,394,0,0.0596,6,1
0,395,0,0.0372,7,0
1,396,0,0.149,6,1
0,397,0,0.0338,7,0
0,398,0,0.043,7,0
0,399,0,0.0403,7,0
0,400,0,0.0383,7,0
1,401,0,0.1216,3,1
1,402,0,0.0649,9,0
0,403,0,0.0366,7,0
1,404,0,0.0608,9,0
1,405,0,0.0573,9,0
1,406,0,0.0692,9,0
1,407,0,0.1135,6,1
1,408,0,0.0566,6,1
1,409,0,0.1446,4,1
1,410,0,0.0896,9,0
1,411,0,0.0922,9,0
1,412,0,0.1065,9,0
1,413,0,0.0947,6,1
1,414,0,0.1259,3,1
1,415,0,0.0416,6,1
1,416,0,0.0728,9,0
2,417,0,0.1338,1,1
1,418,0,0.0583,9,0
1,419,0,0.0911,9,0
0,420,0,0.1127,7,0
1,421,0,0.0607,9,0
1,422,0,0.1192,6,1
1,423,0,0.0994,6,1
1,424,0,0.0601,9,0
1,425,0,0.1046,7,0
1,426,0,0.0644,9,0
1,427,0,0.0689,9,0
1,428,0,0.0601,9,0
1,429,0,0.0449,9,0
1,430,0,0.1085,9,0
1,431,0,0.0475,9,0
1,432,0,0.1457,3,1
1,433,0,0.0489,9,0
1,434,0,0.0624,9,0
1,435,0,0.0872,9,0
1,436,0,0.0873,6,1
1,437,0,0.0632,9,0
1,438,0,0.0491,9,0
1,439,0,0.0547,9,0
1,440,0,0.0851,9,0
1,441,0,0.1789,9,0
1,442,0,0.1117,9,0
1,443,0,0.0377,9,0
1,444,0,0.063,9,0
1,445,0,0.0581,9,0
1,446,0,0.0537,9,0
1,447,0,0.0601,9,0
1,448,0,0.0584,9,0
1,449,0,0.0713,9,0
1,450,0,0.0673,4,1
1,451,0,0.0822,9,0
1,452,0,0.0544,9,0
1,453,0,0.1356,3,1
1,454,0,0.1135,9,0
1,455,0,0.0845,9,0
1,456,0,0.0824,7,0
1,457,0,0.1563,9,0
1,458,0,0.0673,9,0
1,459,0,0.1515,1,1
1,460,0,0.0839,3,1
1,461,0,0.1315,1,1
1,462,0,0.0469,4,1
2,463,0,0.1268,3,1
1,464,0,0.1345,6,1
1,465,0,0.0652,3,1
1,466,0,0.087,6,1
1,467,0,0.0965,1,1
0,468,0,0.0185,8,0
0,469,0,0.0875,7,0
0,470,0,0.0578,7,0
0,471,0,0.0532,7,0
0,472,0,0.0415,7,0
0,473,0,0.026,8,0
0,474,0,0.0607,7,0
0,475,0,0.0411,7,0
0,476,0,0.0221,7,0
0,477,0,0.0369,7,0
0,478,0,0.0467,7,0
0,479,0,0.0466,7,0
0,480,0,0.0304,7,0
0,481,0,0.0287,8,0
0,482,0,0.043,7,0
0,483,0,0.0348,7,0
0,484,0,0.0325,7,0
0,485,0,0.0325,7,0
1,486,0,0.0319,9,0
0,487,0,0.0318,7,0
1,488,0,0.0837,7,0
1,489,0,0.0587,7,0
0,490,0,0.02,7,0
0,491,0,0.048,7,0
0,492,0,0.0235,7,0
0,493,0,0.0318,7,0
0,494,0,0.0283,7,0
0,495,0,0.0352,7,0
0,496,0,0.0751,7,0
0,497,0,0.0236,7,0
0,498,0,0.0279,7,0
0,499,0,0.0492,7,0
1,500,0,0.0659,9,0
