first,system:index,CID,RASTERVALU,Type,Urban
0.15535272727272728,0,0,0.1601,3,1
0.03903013544018059,1,0,0.0769,9,0
0.0970275,2,0,0.1499,4,1
0.4923179032258064,3,0,0.2338,1,1
0.2669877413937867,4,0,0.1629,1,1
0.14774647058823528,5,0,0.1706,3,1
0.17411439220183486,6,0,0.1111,1,1
0.2329174971031286,7,0,0.1545,1,1
0.17092935153583616,8,0,0.1066,1,1
0.286792654028436,9,0,0.1695,1,1
0.20807472035794186,10,0,0.1816,6,1
0.32930954169797144,11,0,0.1267,1,1
0.3616591304347826,12,0,0.1398,1,1
0.2973407071622847,13,0,0.2097,1,1
0.37431468005018825,14,0,0.1764,1,1
0.24631797445255477,15,0,0.1605,1,1
0.3045782828282828,16,0,0.1644,1,1
0.1552618644067797,17,0,0.1268,1,1
0.1507700822737472,18,0,0.1405,4,1
0.4054488752556238,19,0,0.1425,1,1
0.5040158450704226,20,0,0.1879,1,1
0.2767971769815418,21,0,0.139,1,1
0.1464991646778043,22,0,0.0851,1,1
0.10354713763702801,23,0,0.105,3,1
0.19261400220507166,24,0,0.1342,6,1
0.3019657710280374,25,0,0.0849,1,1
0.34041632896305124,26,0,0.1042,1,1
0.4001580202312139,27,0,0.1509,1,1
0.4498655043586551,28,0,0.1625,1,1
0.2465870317002882,29,0,0.1609,1,1
0.309158186010761,30,0,0.1595,1,1
0.3532093220338984,31,0,0.1564,1,1
0.23030454106280193,32,0,0.1428,1,1
0.19556784431137725,33,0,0.0968,2,1
0.3263737058340181,34,0,0.0774,2,1
0.3499109375,35,0,0.1914,1,1
0.21881934065934067,36,0,0.1507,2,1
0.12820303448275863,37,0,0.0954,2,1
0.20202481089258698,38,0,0.1289,2,1
0.16421549067315488,39,0,0.0931,2,1
0.1806995901639344,40,0,0.1176,3,1
0.11534317180616738,41,0,0.1052,3,1
0.2553450184501845,42,0,0.1231,3,1
0.1446087529976019,43,0,0.1256,3,1
0.1751131545338442,44,0,0.102,2,1
0.07188006785411366,45,0,0.0756,3,1
0.16753522245762711,46,0,0.1473,3,1
0.18379209039548025,47,0,0.1039,3,1
0.22594911727616646,48,0,0.1316,3,1
0.2002427622841965,49,0,0.1247,6,1
0.1903938053097345,50,0,0.1503,3,1
0.10715050279329609,51,0,0.0757,6,1
0.1565557354925776,52,0,0.1292,6,1
0.2103455497382199,53,0,0.1375,3,1
0.20740206185567006,54,0,0.1254,3,1
0.17517197164948453,55,0,0.1244,3,1
0.13862295918367348,56,0,0.1093,3,1
0.12868749999999998,57,0,0.1381,6,1
0.26053435114503815,58,0,0.1588,3,1
0.2188368,59,0,0.1355,3,1
0.07564725121781489,60,0,0.1333,3,1
0.15170284552845528,61,0,0.0943,6,1
0.1471495198902606,62,0,0.1579,3,1
0.26841117511520735,63,0,0.1179,1,1
0.198947187141217,64,0,0.1417,3,1
0.2699973285198556,65,0,0.1009,3,1
0.11577924028268552,66,0,0.0929,3,1
0.17952954808806487,67,0,0.1279,3,1
0.13993152173913043,68,0,0.159,3,1
0.2039769784172662,69,0,0.133,3,1
0.12627845303867402,70,0,0.131,3,1
