NDBI,Urban,Type,BU,VBI,IBI,BBI,IBUI,BAEI,BRBA,MBI,NBI,UI,BSI,MultiBI
-0.0967406380027739,1,3,-0.1937356998172647,-0.1874510730400607,-0.3721214139675358,1,0.0852224839403887,1.070920456995042,0.7554702495201535,-0.0725552476800418,0.1553527272727272,-0.0252836304700162,-0.0056497305707644,0.1775971969623747
-0.408324439701174,0,9,-0.4684754469517396,-0.5793905753190263,0.8157350598557861,1,-0.190540114866616,1.369178082191781,0.7200577200577201,-0.1639739343707713,0.0390301354401805,-0.2390610328638498,-0.2052919607961679,-0.0390216207230906
-0.2301268668700819,1,4,-0.1446513487893366,-0.1707152929633365,1.3635842544648258,0,-0.1171867215870667,0.9358443708609272,0.6349603671255737,-0.0677402190923317,0.0970275,-0.0896159317211948,-0.0405934609476547,-0.0455895744466545
0.0113916840706283,1,1,-0.0051234299035422,0.1003599999928461,-1.8904028429879984,1,0.1584527107580801,0.8400531679220203,0.8605218697202929,-0.0035441367763539,0.4923179032258064,0.0211486041921232,0.0645626931783571,0.1224930356935472
-0.1390243902439024,1,1,-0.0572252993161005,0.9144000789360538,0.8242592776532495,0,-0.0340046623226615,0.9415307402760352,1.594900849858357,-0.0274851759277062,0.2669877413937867,-0.0421199442119944,-0.0035129719070506,-0.0095195912107523
-0.1366626794258373,1,3,-0.0775724276982471,0.1276378465932717,-0.9137264288088224,0,0.0456825316992607,0.860746190225959,0.6629719431936265,-0.0373824951830442,0.1477464705882352,-0.0010534632604687,0.0101335677618025,-0.0180249136929174
-0.2207927677329624,1,1,-0.1317456662956192,0.0473542092920029,1.600542010298083,0,-0.1298876204181912,1.0109773371104815,1.209281570727354,-0.0569658479138627,0.1741143922018348,-0.0888509846487827,-0.0443776409648323,-0.0657083458581913
-0.0939799331103679,1,1,-0.0771504004066637,0.1433591945038834,-1.0148789583299758,1,0.0830794731455196,0.9791632485643972,1.095607235142119,-0.0320014095536413,0.2329174971031286,0.0003056234718826069,0.0218136134669321,0.0778015699284251
-0.0812854442344045,1,1,-0.0911610002912056,0.1270220299680475,-1.0359679015889112,0,0.0665173381258666,1.063146314631463,0.8376771833561957,-0.0294930004329629,0.1709293515358361,0.0005824111822946359,0.0046136195859628,0.0790999936184775
0.0993239729589184,1,1,0.0282046133496665,0.4363029968640465,3.3515609114459144,0,0.260317671546851,0.8988954970263382,0.7221696625670136,0.0099283189077166,0.286792654028436,0.1251052365718135,0.0680259281331898,0.0774357006309286
-0.0451821862348177,1,6,-0.0997741745032679,0.0221112901233006,-4.229578674143897,0,0.1421736365532918,0.893995792199385,0.8561736770691994,-0.0401539666090961,0.2080747203579418,0.0335429769392034,0.030297275007229,0.0918143828678286
0.0975195378865103,1,1,0.046674062453374,0.6178258944446173,3.776836773664237,1,0.2565583881497779,0.948381742738589,0.8402476780185757,0.0170420837231057,0.3293095416979714,0.118632818981251,0.0713182801328359,0.0886960159969653
0.1298225025671116,1,1,0.0141058385147705,0.3078089464156331,15.907214831667671,1,0.2607313285307375,0.9666238767650835,0.7852505842638275,0.0056195452557936,0.3616591304347826,0.0943511450381679,0.0802026662011887,0.2822342220705707
0.1455058444175735,1,1,0.0937078021758963,0.5291997510427848,2.8512876941113583,1,0.3149246305665087,1.0288815661949988,0.8121041520056298,0.0282964736553238,0.2973407071622847,0.16056226489804,0.085828342563475,0.0921645586788105
0.0824985268120212,1,1,0.0381043208478092,0.6081439530547312,3.898852756733984,0,0.287396450887991,0.8486824232545505,0.884050081654872,0.0161928908524952,0.3743146800501882,0.131622978248745,0.0813585998652068,0.1242201345905191
-0.2315455594002306,1,1,-0.1239432493773468,0.4726150051293065,1.782224065493152,1,-0.1254662075890337,0.9303430079155672,1.5204502814258911,-0.0654658601168736,0.2463179744525547,-0.0803085873276843,-0.038843345773048,-0.0926960342838409
-0.0744346263291897,1,1,0.0096190872092441,0.8237728381153524,167.49452743144315,1,0.1006116312916268,0.9037873441543166,1.5158576051779935,0.0046294160784672,0.3045782828282828,0.0338047138047137,0.032649357319779,-0.1229560735641362
-0.123015873015873,1,1,-0.1632938205821213,0.3351660070701048,-2.8257433430386163,0,0.1888034104079099,0.9101211410707308,0.6820238584944467,-0.0608821248105103,0.1552618644067797,0.0363720786255997,0.0319046200194321,0.0584389267488697
-0.0359879266310656,1,4,-0.1040215268783213,-0.0791852286301873,-5.618790832920721,1,0.2923347864487197,1.1065830721003134,0.9354527938342968,-0.0287440876152832,0.1507700822737472,0.0756163248394447,0.0657602647875215,0.1202742724189497
0.1446670595167943,1,1,0.0801449683467611,0.4018963566628182,3.072593550414499,0,0.2809099443385989,0.8732353788533566,0.7881595881595882,0.0328063747058221,0.4054488752556238,0.1392142327650111,0.0764650466194816,0.1161056091472703
0.2799901063566657,1,1,0.123472828298812,0.8216336552525597,3.1150396598082555,2,0.4635251032055915,0.7849169616117615,0.5344927536231885,0.0523024415633576,0.5040158450704226,0.2285676427719623,0.1316237153626467,0.2552986656375535
-0.0953912111468381,1,1,-0.0736237236013825,0.4880216195609558,0.5709543096928889,1,-0.0193096601828689,0.9750642285023424,1.168584969532837,-0.0335182255916402,0.2767971769815418,-0.0425531914893617,-0.0013726634473902,0.0601915780700317
-0.1563332065424115,1,1,-0.1055180968936971,0.8213829082405105,1.062373561976266,2,-0.0481376565729652,1.0461476725521668,0.9981965734896304,-0.0400528528528528,0.1464991646778043,-0.045392022008253,-0.0247168522525258,-0.0252138727029731
-0.2627438124897558,1,3,-0.1831834419554773,-0.0366310274409663,1.0712397492401595,1,-0.1056441457650476,1.0087189805499663,0.6722987994664296,-0.0845076323481649,0.103547137637028,-0.0988446726572528,-0.0456357673930422,-0.0487352976988924
-0.1312469277404555,1,6,-0.1214114518901661,-0.0487047223941118,0.0151327505011322,1,0.027909603082557,1.03889400921659,0.994341757827235,-0.0517982669946332,0.1926140022050716,-0.0296793437733035,-0.0005459329998221081,0.0677576829657818
0.0601182654402101,1,1,3.913905037163795e-05,0.5482906365467197,8.5241231507449,0,0.1677852188069652,0.9563742870356096,0.992872637124264,1.490963855419866e-05,0.3019657710280374,0.065032679738562,0.0468934220257686,0.1262891210449519
0.0593790241808556,1,1,0.0342354300593217,0.589233420699947,2.5585597528142863,0,0.1964599443909967,0.8336986301369863,0.8336034575904916,0.0153348365384615,0.3404163289630512,0.104725588996323,0.0481102082952378,0.1306545222285187
0.1642417879106044,1,1,0.070235932209553,0.4460875527280412,3.6506647596931527,1,0.2849659486036568,0.912975670617592,0.7353774800309199,0.027381285791464,0.4001580202312139,0.133167392657125,0.0809591322990042,0.1551282459946296
0.222190118462872,1,1,0.1146669846438191,0.8421351768462578,4.233274761884725,1,0.4743499103026215,0.8543275632490013,0.807565011820331,0.04462316008316,0.4498655043586551,0.212174422007609,0.1439894089553813,0.1858888553433485
-0.1232501521606816,1,1,-0.1033623458376728,0.9235038771244112,1.0830797207811278,0,-0.0425703390898588,0.934111285043404,1.237070461645262,-0.0476868823831535,0.2465870317002882,-0.0394255139397352,-0.0191496607144403,0.070940839446007
-0.1733800350262697,1,1,-0.0824204398768262,0.4697956389923673,1.641252190065806,1,-0.1140483355719113,0.949550794747754,1.7092568448500651,-0.0454631995911065,0.309158186010761,-0.0767709234763258,-0.0257290106556967,-0.0006358410738469475
0.089754031601238,1,1,0.0333849258357777,0.4484270958749333,3.601824437194859,1,0.2408119112838523,0.8944625407166122,0.7449925261584455,0.0126974793715383,0.3532093220338984,0.113015873015873,0.0650127405121017,0.0742887557693928
-0.133769322235434,1,1,-0.0804544699794912,0.7182236298691287,1.1876946509976636,0,-0.0466336761966311,0.922624301265078,1.1228551818805763,-0.0388903350765059,0.2303045410628019,-0.039803707742639,-0.0148260019994157,0.0301973994915933
-0.0057091346153845,1,2,-0.1447776634881782,-0.5088226636504805,-3.2868049107060853,1,0.3202279275641314,0.9758681577398468,0.5965548504079782,-0.0584943290734824,0.1955678443113772,0.0674282529952633,0.0857887543991131,0.2976232479496815
0.2377495462794918,1,2,0.0283140132747498,-0.5471117362903279,59.86957558730486,1,0.7452981776554632,0.8649819494584838,0.4042409203699525,0.0103286697999781,0.3263737058340181,0.2539964476021313,0.2608524781251336,0.4918707594790765
0.0136514247846256,1,1,-0.0037225768287808,0.4042235681134687,-7.007841912857119,1,0.2407045267621947,0.8567800914169629,0.9801255230125524,-0.0018393863494051,0.3499109375,0.0656622724419334,0.0818887482583788,0.142683478158091
0.0715355805243445,1,2,0.0268399114802631,-0.491567474563145,-34.88065839493547,1,0.4144327891164233,1.179689311384187,0.7298147500873821,0.0090009447210519,0.2188193406593406,0.1329136061559986,0.1350434446102937,0.2238309600039932
-0.1502234444826401,1,2,-0.2398110814678423,-0.4974423550544007,-0.3678533947489558,1,0.1264577738518254,1.074171237777248,0.6084142394822006,-0.0926878470876921,0.1282030344827586,-0.0380021715526601,-0.003286868778854,0.2506474039120788
0.0539365641603606,1,2,-0.0579481269651571,-0.4819966671307279,-25.181267082939684,1,0.3868107786667563,0.9491803278688524,0.4986251145737856,-0.021653681486709,0.2020248108925869,0.1221989841649238,0.1163723876700904,0.2438773077987852
-0.0049130763416478,1,2,-0.1079695503559799,-0.4991354781375728,-3.5989350304839305,1,0.3071685521859049,1.1136196319018403,0.5841245727307254,-0.0354966750139121,0.1642154906731548,0.0676718092566619,0.07897558818763,0.2791611783159525
-0.0942348521966356,1,3,-0.0871522407502773,-0.0202592164976797,-2.627463145554691,1,0.0778884606550024,0.941112911939492,0.8027407140281284,-0.0367592580361074,0.1806995901639344,0.0142710019126084,0.0132532650237489,0.0374863800063358
-0.2097529468755046,1,3,-0.2606600539068313,-0.1079078170318695,0.6925363698605262,1,-0.0614040818103877,0.9892924627335712,0.6996322026971802,-0.1122225524266027,0.1153431718061673,-0.0964437289623884,-0.0606617582719327,0.1326063316107994
0.0026963262554768,1,3,-0.0503159914856699,0.0962764577850759,-13.542202882889818,1,0.148400603199567,0.9892273402674592,0.7818487394957984,-0.0191668808758776,0.2553450184501845,0.0447134786117837,0.0373475115458444,0.1148461139565633
-0.1153324287652646,1,3,-0.1594495210992265,-0.0639861628857631,-0.3700580171761115,1,0.0915047347270619,1.1040587219343696,0.9263803680981596,-0.0554207689093188,0.1446087529976019,-0.0273165506159615,0.004318919009554,0.0845398963662954
-0.1123632747762678,1,2,-0.1246073170315145,-0.4039770740181001,-1.2214281485921554,1,0.1773791294319642,1.062513155125237,0.7647498132935027,-0.0514466628571428,0.1751131545338442,0.0084207416161914,0.0448426105391983,0.108744552142838
-0.1565385441271204,1,3,-0.2279742517625679,-0.607475984358262,-0.4039924146805155,1,0.1041352587969108,1.1552033492822966,0.4394093686354379,-0.0713060303893637,0.0718800678541136,-0.0280587898453903,-0.0186789318199283,0.080773750026204
-0.1923714759535655,1,3,-0.1473027067759923,0.0722504262585605,0.8349217902786996,1,-0.0490785160356395,1.0357076780758556,1.0669404517453798,-0.0645687194851309,0.1675352224576271,-0.0598466981132075,-0.0272066268246261,-0.0116570297491473
-0.121142137308419,1,3,-0.0651105120427511,0.2403381801001205,0.6470125705417815,1,-0.0288883752529172,1.2012067765142724,1.0396559961777352,-0.0222436744122842,0.1837920903954802,-0.0505606925044265,-0.0034006318979234,0.0350711380536874
0.0036569148936169,1,3,-0.0778556944913822,-0.0056567176545282,-8.181432564659305,1,0.2545430984207045,0.9489669786332332,0.786353097052004,-0.0294243797195253,0.2259491172761664,0.0715613382899627,0.0688793537481372,0.1975363949035554
-0.0269503546099291,1,6,-0.0876730561537778,0.2061118162183607,-3.403769588811657,1,0.1601858802112864,0.982608695652174,0.8010204081632654,-0.0319116856780735,0.2002427622841965,0.0343447815938645,0.0365296809301937,0.1155721506032519
0.1147986942328617,1,3,0.0332192233304471,0.0856340206674831,5.715425743008986,1,0.2407016151821912,1.325229765787133,0.7174231332357247,0.0073611057037181,0.1903938053097345,0.1001106194690265,0.0673559671481166,0.1597485478611433
-0.2526524006473655,1,6,-0.1802776356055201,0.0011334810053441,1.3186787530637314,1,-0.1381373125482417,1.0516493055555556,0.8883541867179979,-0.0753512133891213,0.107150502793296,-0.1083532219570405,-0.057073851105351,-0.0603865132148942
-0.0575934178950977,1,6,-0.0959176536548198,-0.3075160828018858,-1.4116550708288031,1,0.1325736544290862,1.0017094017094017,0.6140414696253184,-0.0370583796184496,0.1565557354925776,0.0104250200481154,0.0321747589245155,0.1322047052841587
0.0139002452984464,1,3,-0.0385218976931123,0.0579837375983399,-14.798796093434724,1,0.2308242893409825,1.0870821295914157,0.914516129032258,-0.0120380461251969,0.2103455497382199,0.0701619121048574,0.0618173446608477,0.140042825334112
-0.0128799587841319,1,3,-0.0525236491968145,0.0646252920070807,-4.395188712545689,0,0.1110216489396216,0.9551585854903392,0.779401530967293,-0.0199311583753905,0.20740206185567,0.0265720415910216,0.0273422345974988,0.1451125140800228
-0.0123930877989177,1,3,-0.0765497153168646,0.1664145964375149,-5.150667801961238,1,0.2219259271925862,0.98361310951239,0.6793920113114176,-0.0280578535008083,0.1751719716494845,0.0559895833333334,0.0584723147046631,0.1519282421451077
-0.18798751950078,1,3,-0.1747057888040712,0.2711097246033296,0.2807137130177183,1,0.0071044816581772,1.0604418507711546,1.0028818443804035,-0.0638726244952893,0.1386229591836734,-0.0576388888888889,-0.0220834342698916,0.0921120083284913
-0.1408077342897239,1,6,-0.1646162218017566,-0.2009049261568269,0.1254510974197787,0,0.0172604407368893,0.8978812750524908,0.6185117967332123,-0.0725512840295381,0.1286874999999999,-0.0311486962649753,-0.0140204407466122,0.0344510189047013
-0.0134412487353664,1,3,-0.0452985658818532,0.0453720744935638,-35.1125581796697,1,0.1562429942885091,0.8740692780835222,0.7031936712569586,-0.0205080315274868,0.2605343511450381,0.0501219181793551,0.0437219720240014,0.0492744686092107
0.0403183941858452,1,3,-0.0330431268633391,0.0779510526783008,12.254754502273885,1,0.3202878517400363,0.9273703041144902,0.7265469061876249,-0.0118689062309474,0.2188368,0.1187033211504846,0.0908360225147679,0.0929567422124799
-0.2182995613118864,1,3,-0.2869989534681566,-0.4125072714570168,0.0159262207020361,0,0.067909855050231,1.1279132791327915,0.621058257616248,-0.0946262878551358,0.0756472512178148,-0.072453107760206,-0.0460571124421213,0.1125748788233926
-0.1516773733047823,1,6,-0.1605084760901019,-0.0928342374120957,-0.1697076213480723,1,0.0473900038219534,1.0134529147982063,0.9246949936895246,-0.0625306076798807,0.1517028455284552,-0.0260731319554848,-0.0079242527206312,0.0852281737642887
-0.2357938455729658,1,3,-0.2040083998800708,-0.0988130172180106,1.0297809768899333,1,-0.1038692260748129,1.14362296180478,1.0474308300395256,-0.0790896237469079,0.1471495198902606,-0.1009081735620585,-0.0584214318260343,-0.0236044521620814
-0.135499326246444,1,1,-0.0561489467770857,0.4412165841076951,0.0638793157742127,1,0.0191034659316567,0.95903911302741,1.1181156910287495,-0.0273838593838593,0.2684111751152073,-0.0251419302514193,0.0124506294193557,-0.014547785421459
-0.1652337032984211,1,3,-0.1036848239060524,0.1600121438151855,1.57715133723058,1,-0.0849285823570026,0.9897417757339936,0.9722846441947564,-0.048324604712843,0.198947187141217,-0.0586564408464706,-0.0290827908823178,-0.0136619241376061
0.0540180060020006,1,3,-0.0060586719924415,0.0726153724141399,78.71515532940727,1,0.2968991165472563,0.9795545819642204,0.7484973109775388,-0.002274005366935,0.2699973285198556,0.1006498652718339,0.0904250385748363,0.1918221832638904
-0.0065442263035676,1,3,-0.1861415050018235,-0.3088291347061951,-0.3545172176015153,1,0.0981326224355248,1.270145106514356,0.4734381640458988,-0.0528004830917874,0.1157792402826855,-0.0306960657155209,-0.0104408392776636,0.3457677395140983
-0.1688677584081704,1,3,-0.1132720211801759,0.2018038663592754,0.0385442630691463,1,0.0182127667101576,1.0277676287906468,1.1127118644067795,-0.0466705916206261,0.1795295480880648,-0.0213879058316663,-0.0061088692859756,-0.0346445695529747
